Item_ID,Assembly,RefDes,Category,Description,Manufacturer,MPN,Package,Qty_per_station,Qty_4,Spares_4,Procure_qty_4,Qty_10,Spares_10,Procure_qty_10,Qty_20,Spares_20,Procure_qty_20,Spare_policy,Variant,Status,China_source_policy,Incoming_control,Notes,Value,Line_class,Population,Temperature_C,BOM_disposition
MAIN-010-R61,PCB-MAIN,R61,Resistor,Figure 38 P-channel gate pull-up R7,Panasonic,ERJ-2GEJ104X,0402,1,4,0,4,10,0,10,20,0,20,NONE,COMMON,SELECTED_PENDING_REVIEW_A,Authorized or traceable tier-1 channel,Marking MPN package orientation electrical functional sample,MAIN-AUTH-010 exact capture authority; physical pins: 1=GNSS_ANT_BIAS_RAW;2=GNSS_ANT_GATE; Antenna supply defaults off,100 kOhm 5% 0.1 W,ELECTRICAL_COMPONENT,FITTED,-55..155,CONTROLLED_PENDING_VERIFICATION
MAIN-010-R62,PCB-MAIN,R62,Resistor,Figure 38 current limiter and shunt R8,Panasonic,ERJ-8GEYJ100V,1206,1,4,0,4,10,0,10,20,0,20,NONE,COMMON,SELECTED_PENDING_REVIEW_A,Authorized or traceable tier-1 channel,Marking MPN package orientation electrical functional sample,MAIN-AUTH-010 exact capture authority; physical pins: 1=GNSS_ANT_SWITCHED;2=GNSS_ANT_SHORT_N; PIO3 senses active-LOW short directly,10 Ohm 5% 0.25 W,ELECTRICAL_COMPONENT,FITTED,-55..155,CONTROLLED_PENDING_VERIFICATION
MAIN-010-R63,PCB-MAIN,R63,Resistor,U10 TXEN fail-closed pull-down,Panasonic,ERJ-2RKF1003X,0402,1,4,0,4,10,0,10,20,0,20,NONE,COMMON,SELECTED_PENDING_REVIEW_A,Authorized or traceable tier-1 channel,Marking MPN package orientation electrical functional sample,MAIN-AUTH-010 exact capture authority; physical pins: 1=LORA_TXEN;2=GND; TXEN and RXEN HIGH together is forbidden,100 kOhm 1%,ELECTRICAL_COMPONENT,FITTED,-55..155,CONTROLLED_PENDING_VERIFICATION
MAIN-010-R64,PCB-MAIN,R64,Resistor,U10 RXEN fail-closed pull-down,Panasonic,ERJ-2RKF1003X,0402,1,4,0,4,10,0,10,20,0,20,NONE,COMMON,SELECTED_PENDING_REVIEW_A,Authorized or traceable tier-1 channel,Marking MPN package orientation electrical functional sample,MAIN-AUTH-010 exact capture authority; physical pins: 1=LORA_RXEN;2=GND; TXEN and RXEN HIGH together is forbidden,100 kOhm 1%,ELECTRICAL_COMPONENT,FITTED,-55..155,CONTROLLED_PENDING_VERIFICATION
MAIN-010-R65,PCB-MAIN,R65,Resistor,U10 DIO1 inactive-state pull-down,Panasonic,ERJ-2RKF1003X,0402,1,4,0,4,10,0,10,20,0,20,NONE,COMMON,SELECTED_PENDING_REVIEW_A,Authorized or traceable tier-1 channel,Marking MPN package orientation electrical functional sample,MAIN-AUTH-010 exact capture authority; physical pins: 1=LORA_DIO1;2=GND; MCU input remains deterministic,100 kOhm 1%,ELECTRICAL_COMPONENT,FITTED,-55..155,CONTROLLED_PENDING_VERIFICATION
MAIN-010-R66,PCB-MAIN,R66,Resistor,U10 BUSY inactive-state pull-down,Panasonic,ERJ-2RKF1003X,0402,1,4,0,4,10,0,10,20,0,20,NONE,COMMON,SELECTED_PENDING_REVIEW_A,Authorized or traceable tier-1 channel,Marking MPN package orientation electrical functional sample,MAIN-AUTH-010 exact capture authority; physical pins: 1=LORA_BUSY;2=GND; MCU input remains deterministic,100 kOhm 1%,ELECTRICAL_COMPONENT,FITTED,-55..155,CONTROLLED_PENDING_VERIFICATION
MAIN-010-R67,PCB-MAIN,R67,Resistor,U10 reset pull-up,Panasonic,ERJ-2RKF1002X,0402,1,4,0,4,10,0,10,20,0,20,NONE,COMMON,SELECTED_PENDING_REVIEW_A,Authorized or traceable tier-1 channel,Marking MPN package orientation electrical functional sample,MAIN-AUTH-010 exact capture authority; physical pins: 1=3V3_DIGITAL;2=LORA_RESET_N; Works with C68,10 kOhm 1%,ELECTRICAL_COMPONENT,FITTED,-55..155,CONTROLLED_PENDING_VERIFICATION
MAIN-010-R68,PCB-MAIN,R68,Resistor,U10 chip-select safe-state pull-up,Panasonic,ERJ-2RKF1002X,0402,1,4,0,4,10,0,10,20,0,20,NONE,COMMON,SELECTED_PENDING_REVIEW_A,Authorized or traceable tier-1 channel,Marking MPN package orientation electrical functional sample,MAIN-AUTH-010 exact capture authority; physical pins: 1=3V3_DIGITAL;2=LORA_NSS_U10; Radio remains deselected during MCU reset,10 kOhm 1%,ELECTRICAL_COMPONENT,FITTED,-55..155,CONTROLLED_PENDING_VERIFICATION
MAIN-010-R69,PCB-MAIN,R69,Resistor,U1 NSS source-series damping,Panasonic,ERJ-2RKF22R0X,0402,1,4,0,4,10,0,10,20,0,20,NONE,COMMON,SELECTED_PENDING_REVIEW_A,Authorized or traceable tier-1 channel,Marking MPN package orientation electrical functional sample,MAIN-AUTH-010 exact capture authority; physical pins: 1=LORA_NSS_U1;2=LORA_NSS_U10; Place adjacent to U1,22 Ohm 1%,ELECTRICAL_COMPONENT,FITTED,-55..155,CONTROLLED_PENDING_VERIFICATION
MAIN-010-R70,PCB-MAIN,R70,Resistor,U1 SCK source-series damping,Panasonic,ERJ-2RKF22R0X,0402,1,4,0,4,10,0,10,20,0,20,NONE,COMMON,SELECTED_PENDING_REVIEW_A,Authorized or traceable tier-1 channel,Marking MPN package orientation electrical functional sample,MAIN-AUTH-010 exact capture authority; physical pins: 1=LORA_SCK_U1;2=LORA_SCK_U10; Place adjacent to U1,22 Ohm 1%,ELECTRICAL_COMPONENT,FITTED,-55..155,CONTROLLED_PENDING_VERIFICATION
MAIN-010-R71,PCB-MAIN,R71,Resistor,U1 MOSI source-series damping,Panasonic,ERJ-2RKF22R0X,0402,1,4,0,4,10,0,10,20,0,20,NONE,COMMON,SELECTED_PENDING_REVIEW_A,Authorized or traceable tier-1 channel,Marking MPN package orientation electrical functional sample,MAIN-AUTH-010 exact capture authority; physical pins: 1=LORA_MOSI_U1;2=LORA_MOSI_U10; Place adjacent to U1,22 Ohm 1%,ELECTRICAL_COMPONENT,FITTED,-55..155,CONTROLLED_PENDING_VERIFICATION
MAIN-010-R72,PCB-MAIN,R72,Resistor,U10 MISO source-series damping,Panasonic,ERJ-2RKF22R0X,0402,1,4,0,4,10,0,10,20,0,20,NONE,COMMON,SELECTED_PENDING_REVIEW_A,Authorized or traceable tier-1 channel,Marking MPN package orientation electrical functional sample,MAIN-AUTH-010 exact capture authority; physical pins: 1=LORA_MISO_U10;2=LORA_MISO_U1; Place adjacent to U10,22 Ohm 1%,ELECTRICAL_COMPONENT,FITTED,-55..155,CONTROLLED_PENDING_VERIFICATION
MAIN-010-R73,PCB-MAIN,R73,Resistor,LoRa RF pi network series baseline,Panasonic,ERJ-2GE0R00X,0402,1,4,0,4,10,0,10,20,0,20,NONE,COMMON,SELECTED_PENDING_REVIEW_A,Authorized or traceable tier-1 channel,Marking MPN package orientation electrical functional sample,MAIN-AUTH-010 exact capture authority; physical pins: 1=LORA_RF_MODULE;2=LORA_RF_ANT; Change only from signed VNA evidence,0 Ohm,ELECTRICAL_COMPONENT,FITTED,-55..155,CONTROLLED_PENDING_VERIFICATION
MAIN-010-R74,PCB-MAIN,R74,Resistor,U11 UART TX source-series damping,Panasonic,ERJ-2RKF22R0X,0402,1,4,0,4,10,0,10,20,0,20,NONE,COMMON,SELECTED_PENDING_REVIEW_A,Authorized or traceable tier-1 channel,Marking MPN package orientation electrical functional sample,MAIN-AUTH-010 exact capture authority; physical pins: 1=BLE_RX_U11;2=BLE_RX_U1; Place adjacent to U11,22 Ohm 1%,ELECTRICAL_COMPONENT,FITTED,-55..155,CONTROLLED_PENDING_VERIFICATION
MAIN-010-R75,PCB-MAIN,R75,Resistor,U1 UART TX source-series damping,Panasonic,ERJ-2RKF22R0X,0402,1,4,0,4,10,0,10,20,0,20,NONE,COMMON,SELECTED_PENDING_REVIEW_A,Authorized or traceable tier-1 channel,Marking MPN package orientation electrical functional sample,MAIN-AUTH-010 exact capture authority; physical pins: 1=BLE_TX_U1;2=BLE_TX_U11; Place adjacent to U1,22 Ohm 1%,ELECTRICAL_COMPONENT,FITTED,-55..155,CONTROLLED_PENDING_VERIFICATION
MAIN-010-R76,PCB-MAIN,R76,Resistor,U11 application DFU request pull-up,Panasonic,ERJ-2RKF1002X,0402,1,4,0,4,10,0,10,20,0,20,NONE,COMMON,SELECTED_PENDING_REVIEW_A,Authorized or traceable tier-1 channel,Marking MPN package orientation electrical functional sample,MAIN-AUTH-010 exact capture authority; physical pins: 1=3V3_DIGITAL;2=BLE_DFU_REQ; U1 drives LOW only through open drain,10 kOhm 1%,ELECTRICAL_COMPONENT,FITTED,-55..155,CONTROLLED_PENDING_VERIFICATION
MAIN-010-R77,PCB-MAIN,R77,Resistor,U6 input fail-closed pull-down,Panasonic,ERJ-2RKF1003X,0402,1,4,0,4,10,0,10,20,0,20,NONE,COMMON,SELECTED_PENDING_REVIEW_A,Authorized or traceable tier-1 channel,Marking MPN package orientation electrical functional sample,MAIN-AUTH-010 exact capture authority; physical pins: 1=BLE_EN;2=GND; Holds nRF reset asserted during U1 reset,100 kOhm 1%,ELECTRICAL_COMPONENT,FITTED,-55..155,CONTROLLED_PENDING_VERIFICATION
MAIN-010-R78,PCB-MAIN,R78,Resistor,U6 open-drain output pull-up,Panasonic,ERJ-2RKF1002X,0402,1,4,0,4,10,0,10,20,0,20,NONE,COMMON,SELECTED_PENDING_REVIEW_A,Authorized or traceable tier-1 channel,Marking MPN package orientation electrical functional sample,MAIN-AUTH-010 exact capture authority; physical pins: 1=3V3_DIGITAL;2=NRF_RESET_N; U11 runs only when U6 releases output,10 kOhm 1%,ELECTRICAL_COMPONENT,FITTED,-55..155,CONTROLLED_PENDING_VERIFICATION
MAIN-010-R79,PCB-MAIN,R79,Resistor,U1 SDMMC clock source damping,Panasonic,ERJ-2RKF22R0X,0402,1,4,0,4,10,0,10,20,0,20,NONE,COMMON,SELECTED_PENDING_REVIEW_A,Authorized or traceable tier-1 channel,Marking MPN package orientation electrical functional sample,MAIN-AUTH-010 exact capture authority; physical pins: 1=SD_CK_U1;2=SD_CK_CARD; Place adjacent to U1,22 Ohm 1%,ELECTRICAL_COMPONENT,FITTED,-55..155,CONTROLLED_PENDING_VERIFICATION
MAIN-010-R80,PCB-MAIN,R80,Resistor,SDMMC command series damping,Panasonic,ERJ-2RKF22R0X,0402,1,4,0,4,10,0,10,20,0,20,NONE,COMMON,SELECTED_PENDING_REVIEW_A,Authorized or traceable tier-1 channel,Marking MPN package orientation electrical functional sample,MAIN-AUTH-010 exact capture authority; physical pins: 1=SD_CMD_U1;2=SD_CMD_CARD; Review A validates timing margin,22 Ohm 1%,ELECTRICAL_COMPONENT,FITTED,-55..155,CONTROLLED_PENDING_VERIFICATION
MAIN-010-R81,PCB-MAIN,R81,Resistor,SDMMC data zero series damping,Panasonic,ERJ-2RKF22R0X,0402,1,4,0,4,10,0,10,20,0,20,NONE,COMMON,SELECTED_PENDING_REVIEW_A,Authorized or traceable tier-1 channel,Marking MPN package orientation electrical functional sample,MAIN-AUTH-010 exact capture authority; physical pins: 1=SD_D0_U1;2=SD_D0_CARD; Review A validates timing margin,22 Ohm 1%,ELECTRICAL_COMPONENT,FITTED,-55..155,CONTROLLED_PENDING_VERIFICATION
MAIN-010-R82,PCB-MAIN,R82,Resistor,SDMMC data one series damping,Panasonic,ERJ-2RKF22R0X,0402,1,4,0,4,10,0,10,20,0,20,NONE,COMMON,SELECTED_PENDING_REVIEW_A,Authorized or traceable tier-1 channel,Marking MPN package orientation electrical functional sample,MAIN-AUTH-010 exact capture authority; physical pins: 1=SD_D1_U1;2=SD_D1_CARD; Review A validates timing margin,22 Ohm 1%,ELECTRICAL_COMPONENT,FITTED,-55..155,CONTROLLED_PENDING_VERIFICATION
MAIN-010-R83,PCB-MAIN,R83,Resistor,SDMMC data two series damping,Panasonic,ERJ-2RKF22R0X,0402,1,4,0,4,10,0,10,20,0,20,NONE,COMMON,SELECTED_PENDING_REVIEW_A,Authorized or traceable tier-1 channel,Marking MPN package orientation electrical functional sample,MAIN-AUTH-010 exact capture authority; physical pins: 1=SD_D2_U1;2=SD_D2_CARD; Review A validates timing margin,22 Ohm 1%,ELECTRICAL_COMPONENT,FITTED,-55..155,CONTROLLED_PENDING_VERIFICATION
MAIN-010-R84,PCB-MAIN,R84,Resistor,SDMMC data three series damping,Panasonic,ERJ-2RKF22R0X,0402,1,4,0,4,10,0,10,20,0,20,NONE,COMMON,SELECTED_PENDING_REVIEW_A,Authorized or traceable tier-1 channel,Marking MPN package orientation electrical functional sample,MAIN-AUTH-010 exact capture authority; physical pins: 1=SD_D3_U1;2=SD_D3_CARD; Review A validates timing margin,22 Ohm 1%,ELECTRICAL_COMPONENT,FITTED,-55..155,CONTROLLED_PENDING_VERIFICATION
MAIN-010-R85,PCB-MAIN,R85,Resistor,microSD command pull-up,Panasonic,ERJ-2RKF1002X,0402,1,4,0,4,10,0,10,20,0,20,NONE,COMMON,SELECTED_PENDING_REVIEW_A,Authorized or traceable tier-1 channel,Marking MPN package orientation electrical functional sample,MAIN-AUTH-010 exact capture authority; physical pins: 1=3V3_DIGITAL;2=SD_CMD_CARD; Connector-side of R80,10 kOhm 1%,ELECTRICAL_COMPONENT,FITTED,-55..155,CONTROLLED_PENDING_VERIFICATION
MAIN-010-R86,PCB-MAIN,R86,Resistor,microSD data zero pull-up,Panasonic,ERJ-2RKF1002X,0402,1,4,0,4,10,0,10,20,0,20,NONE,COMMON,SELECTED_PENDING_REVIEW_A,Authorized or traceable tier-1 channel,Marking MPN package orientation electrical functional sample,MAIN-AUTH-010 exact capture authority; physical pins: 1=3V3_DIGITAL;2=SD_D0_CARD; Connector-side of R81,10 kOhm 1%,ELECTRICAL_COMPONENT,FITTED,-55..155,CONTROLLED_PENDING_VERIFICATION
MAIN-010-R87,PCB-MAIN,R87,Resistor,microSD data one pull-up,Panasonic,ERJ-2RKF1002X,0402,1,4,0,4,10,0,10,20,0,20,NONE,COMMON,SELECTED_PENDING_REVIEW_A,Authorized or traceable tier-1 channel,Marking MPN package orientation electrical functional sample,MAIN-AUTH-010 exact capture authority; physical pins: 1=3V3_DIGITAL;2=SD_D1_CARD; Connector-side of R82,10 kOhm 1%,ELECTRICAL_COMPONENT,FITTED,-55..155,CONTROLLED_PENDING_VERIFICATION
MAIN-010-R88,PCB-MAIN,R88,Resistor,microSD data two pull-up,Panasonic,ERJ-2RKF1002X,0402,1,4,0,4,10,0,10,20,0,20,NONE,COMMON,SELECTED_PENDING_REVIEW_A,Authorized or traceable tier-1 channel,Marking MPN package orientation electrical functional sample,MAIN-AUTH-010 exact capture authority; physical pins: 1=3V3_DIGITAL;2=SD_D2_CARD; Connector-side of R83,10 kOhm 1%,ELECTRICAL_COMPONENT,FITTED,-55..155,CONTROLLED_PENDING_VERIFICATION
MAIN-010-R89,PCB-MAIN,R89,Resistor,microSD data three pull-up,Panasonic,ERJ-2RKF1002X,0402,1,4,0,4,10,0,10,20,0,20,NONE,COMMON,SELECTED_PENDING_REVIEW_A,Authorized or traceable tier-1 channel,Marking MPN package orientation electrical functional sample,MAIN-AUTH-010 exact capture authority; physical pins: 1=3V3_DIGITAL;2=SD_D3_CARD; Connector-side of R84,10 kOhm 1%,ELECTRICAL_COMPONENT,FITTED,-55..155,CONTROLLED_PENDING_VERIFICATION
MAIN-010-R90,PCB-MAIN,R90,Resistor,J12 normally-open card-detect pull-up,Panasonic,ERJ-2RKF1002X,0402,1,4,0,4,10,0,10,20,0,20,NONE,COMMON,SELECTED_PENDING_REVIEW_A,Authorized or traceable tier-1 channel,Marking MPN package orientation electrical functional sample,MAIN-AUTH-010 exact capture authority; physical pins: 1=3V3_DIGITAL;2=SD_DET; Card insertion closes detect to GND,10 kOhm 1%,ELECTRICAL_COMPONENT,FITTED,-55..155,CONTROLLED_PENDING_VERIFICATION
MAIN-010-R91,PCB-MAIN,R91,Resistor,U1 USB D+ source-series damping,Panasonic,ERJ-2RKF22R0X,0402,1,4,0,4,10,0,10,20,0,20,NONE,COMMON,SELECTED_PENDING_REVIEW_A,Authorized or traceable tier-1 channel,Marking MPN package orientation electrical functional sample,MAIN-AUTH-010 exact capture authority; physical pins: 1=USB_DP_U1;2=USB_DP_CONN; Place adjacent to U1 PA12,22 Ohm 1%,ELECTRICAL_COMPONENT,FITTED,-55..155,CONTROLLED_PENDING_VERIFICATION
MAIN-010-R92,PCB-MAIN,R92,Resistor,U1 USB D- source-series damping,Panasonic,ERJ-2RKF22R0X,0402,1,4,0,4,10,0,10,20,0,20,NONE,COMMON,SELECTED_PENDING_REVIEW_A,Authorized or traceable tier-1 channel,Marking MPN package orientation electrical functional sample,MAIN-AUTH-010 exact capture authority; physical pins: 1=USB_DM_U1;2=USB_DM_CONN; Place adjacent to U1 PA11,22 Ohm 1%,ELECTRICAL_COMPONENT,FITTED,-55..155,CONTROLLED_PENDING_VERIFICATION
MAIN-010-R93,PCB-MAIN,R93,Resistor,USB-C device-mode CC1 Rd,Panasonic,ERJ-2RKF5101X,0402,1,4,0,4,10,0,10,20,0,20,NONE,COMMON,SELECTED_PENDING_REVIEW_A,Authorized or traceable tier-1 channel,Marking MPN package orientation electrical functional sample,MAIN-AUTH-010 exact capture authority; physical pins: 1=USB_CC1;2=GND; CC1 and CC2 remain independent,5.1 kOhm 1%,ELECTRICAL_COMPONENT,FITTED,-55..155,CONTROLLED_PENDING_VERIFICATION
MAIN-010-R94,PCB-MAIN,R94,Resistor,USB-C device-mode CC2 Rd,Panasonic,ERJ-2RKF5101X,0402,1,4,0,4,10,0,10,20,0,20,NONE,COMMON,SELECTED_PENDING_REVIEW_A,Authorized or traceable tier-1 channel,Marking MPN package orientation electrical functional sample,MAIN-AUTH-010 exact capture authority; physical pins: 1=USB_CC2;2=GND; CC1 and CC2 remain independent,5.1 kOhm 1%,ELECTRICAL_COMPONENT,FITTED,-55..155,CONTROLLED_PENDING_VERIFICATION
MAIN-010-R95,PCB-MAIN,R95,Resistor,U1 PA9 protected high-impedance VBUS sense series limiter,Panasonic,ERJ-2RKF1001X,0402,1,4,0,4,10,0,10,20,0,20,NONE,COMMON,SELECTED_PENDING_REVIEW_A,Authorized or traceable tier-1 channel,Marking MPN package orientation electrical functional sample,MAIN-AUTH-010 exact capture authority; physical pins: 1=USB_VBUS_CONN;2=USB_VBUS_SENSE; No station power path through J11,1 kOhm 1%,ELECTRICAL_COMPONENT,FITTED,-55..155,CONTROLLED_PENDING_VERIFICATION
MAIN-010-R96,PCB-MAIN,R96,Resistor,U1 PA9 disconnected-state pull-down,Panasonic,ERJ-2RKF1003X,0402,1,4,0,4,10,0,10,20,0,20,NONE,COMMON,SELECTED_PENDING_REVIEW_A,Authorized or traceable tier-1 channel,Marking MPN package orientation electrical functional sample,MAIN-AUTH-010 exact capture authority; physical pins: 1=USB_VBUS_SENSE;2=GND; PA9 remains the dedicated OTG_FS_VBUS endpoint,100 kOhm 1%,ELECTRICAL_COMPONENT,FITTED,-55..155,CONTROLLED_PENDING_VERIFICATION
MAIN-010-R97,PCB-MAIN,R97,Resistor,Controlled USB shield DC bleed,Panasonic,ERJ-2RKF1004X,0402,1,4,0,4,10,0,10,20,0,20,NONE,COMMON,SELECTED_PENDING_REVIEW_A,Authorized or traceable tier-1 channel,Marking MPN package orientation electrical functional sample,MAIN-AUTH-010 exact capture authority; physical pins: 1=USB_SHIELD;2=GND; Parallel with C77,1 MOhm 1%,ELECTRICAL_COMPONENT,FITTED,-55..155,CONTROLLED_PENDING_VERIFICATION
MAIN-010-R98,PCB-MAIN,R98,Resistor,Optional hard shield bond,Panasonic,ERJ-2GE0R00X,0402,0,0,0,0,0,0,0,0,0,0,NONE,COMMON,CONTROLLED_DNP,Authorized or traceable tier-1 channel,Marking MPN package orientation electrical functional sample,MAIN-AUTH-010 exact capture authority; physical pins: 1=USB_SHIELD;2=GND; Populate only from signed EMC evidence,0 Ohm,ELECTRICAL_COMPONENT,DNP,-55..155,CONTROLLED_DNP
MAIN-010-R99,PCB-MAIN,R99,Resistor,Normally-closed tamper loop pull-up,Panasonic,ERJ-2RKF1002X,0402,1,4,0,4,10,0,10,20,0,20,NONE,COMMON,SELECTED_PENDING_REVIEW_A,Authorized or traceable tier-1 channel,Marking MPN package orientation electrical functional sample,MAIN-AUTH-010 exact capture authority; physical pins: 1=3V3_DIGITAL;2=TAMPER_IN_CONN; Open loop is alarm or cable fault,10 kOhm 1%,ELECTRICAL_COMPONENT,FITTED,-55..155,CONTROLLED_PENDING_VERIFICATION
MAIN-010-R100,PCB-MAIN,R100,Resistor,Tamper input series protection and filter resistor,Panasonic,ERJ-2RKF1001X,0402,1,4,0,4,10,0,10,20,0,20,NONE,COMMON,SELECTED_PENDING_REVIEW_A,Authorized or traceable tier-1 channel,Marking MPN package orientation electrical functional sample,MAIN-AUTH-010 exact capture authority; physical pins: 1=TAMPER_IN_CONN;2=TAMPER_IN_U1; C78 is U1-side filter capacitor,1 kOhm 1%,ELECTRICAL_COMPONENT,FITTED,-55..155,CONTROLLED_PENDING_VERIFICATION
MAIN-010-R101,PCB-MAIN,R101,Resistor,EOL UART DUT-TX source damping,Panasonic,ERJ-2RKF22R0X,0402,1,4,0,4,10,0,10,20,0,20,NONE,COMMON,SELECTED_PENDING_REVIEW_A,Authorized or traceable tier-1 channel,Marking MPN package orientation electrical functional sample,MAIN-AUTH-010 exact capture authority; physical pins: 1=TEST_UART_TX_U1;2=TEST_UART_TX_TP; Fixture input is protected externally,22 Ohm 1%,ELECTRICAL_COMPONENT,FITTED,-55..155,CONTROLLED_PENDING_VERIFICATION
MAIN-010-R102,PCB-MAIN,R102,Resistor,EOL UART DUT-RX current limiter,Panasonic,ERJ-2RKF1001X,0402,1,4,0,4,10,0,10,20,0,20,NONE,COMMON,SELECTED_PENDING_REVIEW_A,Authorized or traceable tier-1 channel,Marking MPN package orientation electrical functional sample,MAIN-AUTH-010 exact capture authority; physical pins: 1=TEST_UART_RX_TP;2=TEST_UART_RX_U1; Fixture drives only at valid VTREF,1 kOhm 1%,ELECTRICAL_COMPONENT,FITTED,-55..155,CONTROLLED_PENDING_VERIFICATION
MAIN-010-R103,PCB-MAIN,R103,Resistor,Intentional connector-to-MCU fault net bridge,Panasonic,ERJ-2GE0R00X,0402,1,4,0,4,10,0,10,20,0,20,NONE,COMMON,SELECTED_PENDING_REVIEW_A,Authorized or traceable tier-1 channel,Marking MPN package orientation electrical functional sample,MAIN-AUTH-010 exact capture authority; physical pins: 1=FAULT;2=PWR_FAULT; Resolves frozen J_PWR FAULT name and U1 PWR_FAULT name,0 Ohm,ELECTRICAL_COMPONENT,FITTED,-55..155,CONTROLLED_PENDING_VERIFICATION
MAIN-010-L1,PCB-MAIN,L1,Inductor,U1 internal SMPS output inductor,Murata,LQH32PN2R2NN0L,1210,1,4,0,4,10,0,10,20,0,20,NONE,COMMON,SELECTED_PENDING_REVIEW_A,Authorized or traceable tier-1 channel,Marking MPN package orientation electrical functional sample,MAIN-AUTH-010 exact capture authority; physical pins: 1=SMPS_SW;2=VCORE_1V1; Isat above 0.5 A and DCR below 200 mOhm,2.2 uH 20%,ELECTRICAL_COMPONENT,FITTED,-40..125,CONTROLLED_PENDING_VERIFICATION
MAIN-010-L2,PCB-MAIN,L2,Inductor,Figure 38 RF bias-T injection L3,Murata,LQW15AN27NJ00D,0402,1,4,0,4,10,0,10,20,0,20,NONE,COMMON,SELECTED_PENDING_REVIEW_A,Authorized or traceable tier-1 channel,Marking MPN package orientation electrical functional sample,MAIN-AUTH-010 exact capture authority; physical pins: 1=GNSS_ANT_SHORT_N;2=GNSS_RF_ANT_BIASED; Verify impedance above 500 Ohm at GNSS L1 and current above 300 mA,27 nH 5%,ELECTRICAL_COMPONENT,FITTED,-40..125,CONTROLLED_PENDING_VERIFICATION
MAIN-010-FB1,PCB-MAIN,FB1,Ferrite_Bead,U8 VBAT_BB star branch ferrite,Murata,BLM31KN601SN1L,1206,1,4,0,4,10,0,10,20,0,20,NONE,COMMON,SELECTED_PENDING_REVIEW_A,Authorized or traceable tier-1 channel,Marking MPN package orientation electrical functional sample,MAIN-AUTH-010 exact capture authority; physical pins: 1=3V8_MODEM;2=3V8_MODEM_BB; Review A must verify low DCR current margin and at least 800 Ohm from 700 to 960 MHz,600 Ohm at 100 MHz,ELECTRICAL_COMPONENT,FITTED,-55..125,CONTROLLED_PENDING_VERIFICATION
MAIN-010-FL1,PCB-MAIN,FL1,SAW_Filter,External cellular-immunity SAW before U9 RF_IN,Abracon,ABSES5AF-L100KM,1109-5,1,4,0,4,10,0,10,20,0,20,NONE,COMMON,SELECTED_PENDING_REVIEW_A,Authorized or traceable tier-1 channel,Marking MPN package orientation electrical functional sample,MAIN-AUTH-010 exact capture authority; physical pins: C=GNSS_RF_DC_BLOCK;A=GNSS_RF_FILTERED;B=GND;D=GND;E=GND; Passband covers 1559.05 to 1605.66 MHz,1582.4 MHz wideband GNSS SAW,ELECTRICAL_COMPONENT,FITTED,-40..85,CONTROLLED_PENDING_VERIFICATION
MAIN-010-U5,PCB-MAIN,U5,Operational_Amplifier,Figure 38 active-antenna open-detect comparator,Analog Devices,LT6000IDCB#TRMPBF,DFN-6_DCB_2x3mm,1,4,0,4,10,0,10,20,0,20,NONE,COMMON,SELECTED_PENDING_REVIEW_A,Authorized or traceable tier-1 channel,Marking MPN package orientation electrical functional sample,MAIN-AUTH-010 exact capture authority; physical pins: 1=GNSS_ANT_DIV;2=GNSS_ANT_SHORT_N;3=GNSS_ANT_BIAS_RAW;4=GNSS_ANT_BIAS_RAW;5=GND;6=GNSS_ANT_DETECT;EP=GND; SHDN pin 3 is held enabled at the local antenna bias supply,Single rail-to-rail low-power op amp,ELECTRICAL_COMPONENT,FITTED,-40..85,CONTROLLED_PENDING_VERIFICATION
MAIN-010-U6,PCB-MAIN,U6,Open_Drain_Buffer,Fail-closed BLE reset buffer,Texas Instruments,SN74LVC1G07DBVR,SOT-23-5_DBV,1,4,0,4,10,0,10,20,0,20,NONE,COMMON,SELECTED_PENDING_REVIEW_A,Authorized or traceable tier-1 channel,Marking MPN package orientation electrical functional sample,MAIN-AUTH-010 exact capture authority; physical pins: 1=NC;2=BLE_EN;3=GND;4=NRF_RESET_N;5=3V3_DIGITAL; R77 and R78 define deterministic reset behavior,Single non-inverting open-drain buffer,ELECTRICAL_COMPONENT,FITTED,-40..125,CONTROLLED_PENDING_VERIFICATION
MAIN-010-Q4,PCB-MAIN,Q4,Dual_MOSFET,Figure 38 T1 P-channel plus T2 N-channel antenna supply switch,Vishay,Si1016X-T1-GE3,SOT-563_SC-89,1,4,0,4,10,0,10,20,0,20,NONE,COMMON,SELECTED_PENDING_REVIEW_A,Authorized or traceable tier-1 channel,Marking MPN package orientation electrical functional sample,MAIN-AUTH-010 exact capture authority; physical pins: 1=GND;2=GNSS_ANT_OFF_N;3=GNSS_ANT_SWITCHED;4=GNSS_ANT_BIAS_RAW;5=GNSS_ANT_GATE;6=GNSS_ANT_GATE; Channel1 N source-gate-drain pins 1-2-6 and channel2 P drain-source-gate pins 3-4-5,Complementary N and P channel 20 V,ELECTRICAL_COMPONENT,FITTED,-55..150,CONTROLLED_PENDING_VERIFICATION
